,EAN,product_name,brand,category,subcategory,purchasable,promotion_type,promo_description,best_quantity,price_per_unit,discounted_price,initial_price,difference,Start_Date,End_Date
0,0000041007563,Chocolat de Pâques lapin NESTLE,NESTLE,Epicerie Sucrée,Chocolats de pâques,True,Le 2ème à -50%,soit 2 à 4.18€ au lieu de 5.58€,2,32.82 € / Kilogramme,4.18,5.58,1.4000000000000004,2020-04-07T00:00:00+0200,2020-07-05T23:59:00+0200
1,0000080135517,Chocolat de Pâques au lait lapin KINDER,KINDER,Epicerie Sucrée,Chocolats de pâques,True,Le 2ème à -50%,soit 2 à 3.73€ au lieu de 4.98€,2,22.64 € / Kilogramme,3.73,4.98,1.2500000000000004,2020-04-07T00:00:00+0200,2020-07-05T23:59:00+0200
2,0000059945741,Chocolat de Pâques Œufs NESTLE,NESTLE,Epicerie Sucrée,Chocolats de pâques,True,Le 2ème à -50%,soit 2 à 2.23€ au lieu de 2.98€,2,29.80 € / Kilogramme,2.23,2.98,0.75,2020-04-07T00:00:00+0200,2020-07-05T23:59:00+0200
3,3292070008551,Houmous bio  BLINI,ATELIER DE BLINI,Bio et Ecologie,Frais et surgelés,True,Prenez en 3 = Payez en 2,soit 3 à 6.98€ au lieu de 10.47€,3,21.81 € / Kilogramme,6.98,10.47,3.49,2020-04-03T00:00:00+0200,2020-04-13T23:59:00+0200
4,3292070009275,Blinis bio x8 ATELIER BLINI,ATELIER DE BLINI,Bio et Ecologie,Frais et surgelés,True,Prenez en 3 = Payez en 2,soit 3 à 5.00€ au lieu de 7.50€,3,15.62 € / Kilogramme,5.0,7.5,2.5,2020-04-03T00:00:00+0200,2020-04-13T23:59:00+0200
5,3292070008759,Blinis bio sarrasin et blé tendre ATELIER BLINI,ATELIER DE BLINI,Bio et Ecologie,Frais et surgelés,True,Prenez en 3 = Payez en 2,soit 3 à 3.56€ au lieu de 5.34€,3,13.19 € / Kilogramme,3.56,5.34,1.7799999999999998,2020-04-03T00:00:00+0200,2020-04-13T23:59:00+0200
6,3033610062707,Saumon fumé bio  LABEYRIE,LABEYRIE,Bio et Ecologie,Frais et surgelés,True,Le 2ème à -60%,soit 2 à 6.18€ au lieu de 8.84€,2,68.00 € / Kilogramme,6.18,8.84,2.66,2020-04-03T00:00:00+0200,2020-04-13T23:59:00+0200
7,3321433007525,Terrine saumon poireaux bio KRITSEN,KRITSEN,Bio et Ecologie,Frais et surgelés,True,PROMO : 34%,soit 1 à 1.71€ au lieu de 2.60€,1,13.68 € / Kilogramme,1.71,2.6,0.8900000000000001,2020-04-03T00:00:00+0200,2020-04-13T23:59:00+0200
8,3038680807821,Saumon fumé bio  DELPIERRE,DELPIERRE,Bio et Ecologie,Frais et surgelés,True,PROMO : 30%,soit 1 à 3.43€ au lieu de 4.90€,1,31.18 € / Kilogramme,3.43,4.9,1.4700000000000002,2020-04-03T00:00:00+0200,2020-04-13T23:59:00+0200
9,3033610079729,Saumon fumé Atlantique Bio LABEYRIE,LABEYRIE,Bio et Ecologie,Frais et surgelés,True,PROMO : 30%,soit 1 à 9.48€ au lieu de 13.55€,1,34.47 € / Kilogramme,9.48,13.55,4.07,2020-04-03T00:00:00+0200,2020-04-13T23:59:00+0200
10,3067163633664,Saumon fumé Atlantique BIO DELPEYRAT,DELPEYRAT,Bio et Ecologie,Frais et surgelés,True,PROMO : 34%,soit 1 à 9.99€ au lieu de 15.15€,1,35.68 € / Kilogramme,9.99,15.15,5.16,2020-04-03T00:00:00+0200,2020-04-13T23:59:00+0200
11,3033610062714,Saumon fumé bio  LABEYRIE,LABEYRIE,Bio et Ecologie,Frais et surgelés,True,Le 2ème à -60%,soit 2 à 9.98€ au lieu de 14.26€,2,59.42 € / Kilogramme,9.98,14.26,4.279999999999999,2020-04-03T00:00:00+0200,2020-04-13T23:59:00+0200
12,3173284319407,Chocolat de Pâques noir poisson Bio CEMOI,CEMOI,Bio et Ecologie,Epicerie sucrée,True,PROMO : 25%,soit 1 à 3.74€ au lieu de 4.99€,1,37.40 € / Kilogramme,3.74,4.99,1.25,2020-03-31T00:00:00+0200,2020-04-13T23:59:00+0200
13,3000000041376,Patate douce  ,,Fruits et Légumes,Légumes,True,Vu en catalogue,soit 1 à 1.99€ au lieu de 1.99€,1,1.99 € / Kilogramme,1.99,1.99,0.0,2020-04-03T00:00:00+0200,2020-04-12T23:59:00+0200
14,3276555320314,Pommes de terre ratte du touquet REFLETS DE FRANCE,REFLETS DE FRANCE,Fruits et Légumes,Légumes,True,"2 achetés = 0,58€ de remise",soit 2 à 4.00€ au lieu de 4.58€,2,2.29 € / Kilogramme,4.0,4.58,0.5800000000000001,2020-04-03T00:00:00+0200,2020-04-11T23:59:00+0200
15,3276558743646,Pommes de terre Pompadour Label Rouge Pompadour ,,Fruits et Légumes,Légumes,True,"2 achetés = 0,58€ de remise",soit 2 à 4.00€ au lieu de 4.58€,2,2.29 € / Kilogramme,4.0,4.58,0.5800000000000001,2020-04-03T00:00:00+0200,2020-04-11T23:59:00+0200
16,3276550279754,Asperges blanches/violettes REFLETS DE FRANCE,REFLETS DE FRANCE,Fruits et Légumes,Légumes,True,Vu en catalogue,soit 1 à 3.99€ au lieu de 3.99€,1,7.98 € / Kilogramme,3.99,3.99,0.0,2020-04-03T00:00:00+0200,2020-04-12T23:59:00+0200
17,3276550206828,"Pommes de terre de consommation blanches, Ratte du Touquet REFLETS DE FRANCE",REFLETS DE FRANCE,Fruits et Légumes,Légumes,True,Vu en catalogue,soit 1 à 2.29€ au lieu de 2.29€,1,2.29 € / Kilogramme,2.29,2.29,0.0,2020-04-03T00:00:00+0200,2020-04-12T23:59:00+0200
18,3276554568076,Fraise Gariguette ,,Fruits et Légumes,Fruits,True,Vu en catalogue,soit 1 à 1.99€ au lieu de 1.99€,1,7.96 € / Kilogramme,1.99,1.99,0.0,2020-04-03T00:00:00+0200,2020-04-12T23:59:00+0200
19,3276555494497,Asperges blanches REFLETS DE FRANCE,REFLETS DE FRANCE,Fruits et Légumes,Légumes,True,Vu en catalogue,soit 1 à 3.99€ au lieu de 3.99€,1,7.98 € / Kilogramme,3.99,3.99,0.0,2020-04-03T00:00:00+0200,2020-04-12T23:59:00+0200
20,3292070005185,Blinis sarrasin/blé tendre BLINI,ATELIER DE BLINI,Viandes et Poissons,Poissonnerie,True,Prenez en 3 = Payez en 2,soit 3 à 3.60€ au lieu de 5.40€,3,13.33 € / Kilogramme,3.6,5.4,1.8000000000000003,2020-04-03T00:00:00+0200,2020-04-13T23:59:00+0200
21,3033610071136,Saumon fumé de Norvège LABEYRIE,LABEYRIE,Viandes et Poissons,Poissonnerie,True,Le 2ème à -60%,soit 2 à 8.82€ au lieu de 12.60€,2,45.00 € / Kilogramme,8.82,12.6,3.7799999999999994,2020-04-03T00:00:00+0200,2020-04-13T23:59:00+0200
22,3033610071303,Saumon fumé Le Norvège LABEYRIE,LABEYRIE,Viandes et Poissons,Poissonnerie,True,Le 2ème à -60%,soit 2 à 5.16€ au lieu de 7.38€,2,49.20 € / Kilogramme,5.16,7.38,2.2199999999999998,2020-04-03T00:00:00+0200,2020-04-13T23:59:00+0200
23,3033610083757,Saumon fumé Ecosse LABEYRIE,LABEYRIE,Viandes et Poissons,Poissonnerie,True,Le 2ème à -60%,soit 2 à 13.21€ au lieu de 18.88€,2,47.20 € / Kilogramme,13.21,18.88,5.669999999999998,2020-04-03T00:00:00+0200,2020-04-13T23:59:00+0200
24,3266980053062,Pavés de biche marinés à la truffe SAVEURS FORESTIERES,SAVEURS FORESTIERES,Viandes et Poissons,Boucherie,True,A saisir !,soit 1 à 7.95€ au lieu de 7.95€,1,31.80 € / Kilogramme,7.95,7.95,0.0,2020-04-03T00:00:00+0200,2020-04-14T23:59:00+0200
25,3276559959671,Gigot d'agneau entier ,,Viandes et Poissons,Boucherie,True,Vu en catalogue,soit 1 à 20.48€ au lieu de 20.48€,1,9.31 € / Kilogramme,20.48,20.48,0.0,2020-04-03T00:00:00+0200,2020-04-14T23:59:00+0200
26,3033610076001,Saumon fumé Le Norvège LABEYRIE,LABEYRIE,Viandes et Poissons,Poissonnerie,True,Le 2ème à -60%,soit 2 à 12.37€ au lieu de 17.68€,2,41.12 € / Kilogramme,12.37,17.68,5.3100000000000005,2020-04-03T00:00:00+0200,2020-04-13T23:59:00+0200
27,3033610062516,Saumon fumé sauvage du Pacifique LABEYRIE,LABEYRIE,Viandes et Poissons,Poissonnerie,True,Le 2ème à -60%,soit 2 à 9.28€ au lieu de 13.26€,2,55.25 € / Kilogramme,9.28,13.26,3.9800000000000004,2020-04-03T00:00:00+0200,2020-04-13T23:59:00+0200
28,3033610075004,Saumon fumé sauvage d'Alaska LABEYRIE,LABEYRIE,Viandes et Poissons,Poissonnerie,True,Le 2ème à -60%,soit 2 à 9.71€ au lieu de 13.88€,2,57.83 € / Kilogramme,9.71,13.88,4.17,2020-04-03T00:00:00+0200,2020-04-13T23:59:00+0200
29,3033610080831,Saumon fumé Highlands d'Ecosse LABEYRIE,LABEYRIE,Viandes et Poissons,Poissonnerie,True,Le 2ème à -60%,soit 2 à 10.48€ au lieu de 14.98€,2,62.42 € / Kilogramme,10.48,14.98,4.5,2020-04-03T00:00:00+0200,2020-04-13T23:59:00+0200
